date,time,sec,sat,SNR,EL,res,gamma,delta_pr_cp,delta_SNR,label,LOS,Multipath,NLOS
2019/10/09,07:21:44.0,285704.0,G05,42.000,33.3 ,-0.963,0.06729,-0.7782251089811325,0.0,-1.0,0,0,1
2019/10/09,07:21:45.0,285705.0,G05,42.000,33.3 ,-1.015,0.17487,-0.8372361995279789,0.0,-1.0,0,0,1
2019/10/09,07:21:46.0,285706.0,G05,43.000,33.3 ,-1.275,0.03039,-0.7578315176069736,1.0,-1.0,0,0,1
2019/10/09,07:21:47.0,285707.0,G05,43.000,33.3 ,-1.138,0.00951,-0.41066958755254745,1.0,-1.0,0,0,1
2019/10/09,07:21:48.0,285708.0,G05,43.000,33.3 ,-2.064,0.07051,-0.266896054148674,1.0,-1.0,0,0,1
2019/10/09,07:21:49.0,285709.0,G05,42.000,33.3 ,-2.283,0.38129,-0.7148680500686169,0.0,-1.0,0,0,1
2019/10/09,07:21:50.0,285710.0,G05,43.000,33.3 ,-2.29,0.03113,-0.6377468481659889,1.0,-1.0,0,0,1
2019/10/09,07:21:51.0,285711.0,G05,43.000,33.3 ,-2.231,0.00231,-0.6162411607801914,1.0,-1.0,0,0,1
2019/10/09,07:21:52.0,285712.0,G05,43.000,33.3 ,-2.249,0.19671,-0.46799157932400703,1.0,-1.0,0,0,1
2019/10/09,07:21:53.0,285713.0,G05,43.000,33.2 ,-2.414,0.31254,-0.7356973625719547,1.0,-1.0,0,0,1
2019/10/09,07:21:54.0,285714.0,G05,43.000,33.2 ,-2.373,0.02799,-0.5987257212400436,1.0,-1.0,0,0,1
2019/10/09,07:21:55.0,285715.0,G05,43.000,33.2 ,-2.324,0.12783,-0.512851182371378,1.0,-1.0,0,0,1
2019/10/09,07:21:56.0,285716.0,G05,43.000,33.2 ,-2.339,0.1281,-0.3841128423810005,0.0,-1.0,0,0,1
2019/10/09,07:21:57.0,285717.0,G05,43.000,33.2 ,-2.424,0.00384,-0.5327456295490265,0.0,-1.0,0,0,1
2019/10/09,07:21:58.0,285718.0,G05,43.000,33.2 ,-2.449,0.06607,-0.33678409457206726,0.0,-1.0,0,0,1
2019/10/09,07:21:59.0,285719.0,G05,43.000,33.2 ,-2.608,0.1701,-0.035377781838178635,1.0,-1.0,0,0,1
2019/10/09,07:22:00.0,285720.0,G05,43.000,33.2 ,-2.672,0.03109,-0.038837552070617676,0.0,-1.0,0,0,1
2019/10/09,07:22:01.0,285721.0,G05,43.000,33.2 ,-2.668,0.01555,-0.030864275991916656,0.0,-1.0,0,0,1
2019/10/09,07:22:02.0,285722.0,G05,43.000,33.2 ,-2.733,0.07713,0.007856138050556183,0.0,-1.0,0,0,1
2019/10/09,07:22:03.0,285723.0,G05,43.000,33.2 ,-2.681,0.08246,0.4101027883589268,0.0,-1.0,0,0,1
2019/10/09,07:22:04.0,285724.0,G05,43.000,33.2 ,-2.506,0.35637,0.7230815999209881,0.0,-1.0,0,0,1
2019/10/09,07:22:05.0,285725.0,G05,43.000,33.2 ,-2.473,0.08567,0.8471536040306091,0.0,-1.0,0,0,1
2019/10/09,07:22:06.0,285726.0,G05,43.000,33.2 ,-2.447,0.40712,1.171662550419569,0.0,-1.0,0,0,1
2019/10/09,07:22:07.0,285727.0,G05,43.000,33.2 ,-2.381,0.03937,1.2592607773840427,0.0,-1.0,0,0,1
2019/10/09,07:22:08.0,285728.0,G05,43.000,33.2 ,-2.493,0.35942,0.7949639298021793,0.0,-1.0,0,0,1
2019/10/09,07:22:09.0,285729.0,G05,43.000,33.2 ,-2.404,0.04366,0.8871581219136715,0.0,-1.0,0,0,1
2019/10/09,07:22:10.0,285730.0,G05,43.000,33.1 ,-2.403,0.16739,0.6475911512970924,0.0,-1.0,0,0,1
2019/10/09,07:22:11.0,285731.0,G05,43.000,33.1 ,-1.999,0.00108,0.6373210176825523,0.0,-1.0,0,0,1
2019/10/09,07:22:12.0,285732.0,G05,43.000,33.1 ,-2.092,0.44284,0.3631479926407337,0.0,-1.0,0,0,1
2019/10/09,07:22:13.0,285733.0,G05,43.000,33.1 ,-2.096,0.40675,-0.11729678884148598,0.0,-1.0,0,0,1
2019/10/09,07:22:14.0,285734.0,G05,43.000,33.1 ,-2.1,0.48675,-0.9246327392756939,0.0,-1.0,0,0,1
2019/10/09,07:22:15.0,285735.0,G05,43.000,33.1 ,-2.056,0.07677,-0.9068794138729572,0.0,-1.0,0,0,1
2019/10/09,07:22:16.0,285736.0,G05,43.000,33.1 ,-1.835,0.38516,-1.0273916386067867,0.0,-1.0,0,0,1
2019/10/09,07:22:17.0,285737.0,G05,44.000,33.1 ,-1.736,0.07148,-0.954974252730608,1.0,-1.0,0,0,1
2019/10/09,07:22:18.0,285738.0,G05,44.000,33.1 ,-1.553,0.37667,-0.20612382143735886,1.0,-1.0,0,0,1
2019/10/09,07:22:19.0,285739.0,G05,44.000,33.1 ,-1.291,0.55272,0.4283248484134674,1.0,-1.0,0,0,1
2019/10/09,07:22:20.0,285740.0,G05,44.000,33.1 ,-1.183,0.00306,0.6484532169997692,1.0,-1.0,0,0,1
2019/10/09,07:22:21.0,285741.0,G05,44.000,33.1 ,-1.108,0.10989,0.8008517101407051,1.0,-1.0,0,0,1
2019/10/09,07:22:22.0,285742.0,G05,45.000,33.1 ,-0.999,0.34347,1.4924114868044853,2.0,-1.0,0,0,1
2019/10/09,07:22:23.0,285743.0,G05,45.000,33.1 ,-0.91,0.12623,1.999899260699749,2.0,-1.0,0,0,1
2019/10/09,07:22:24.0,285744.0,G05,45.000,33.1 ,-0.765,0.26347,2.741569496691227,2.0,-1.0,0,0,1
2019/10/09,07:22:25.0,285745.0,G05,45.000,33.1 ,-0.42,0.64555,3.369358018040657,2.0,-1.0,0,0,1
2019/10/09,07:22:26.0,285746.0,G05,45.000,33.0 ,-0.278,0.46234,3.5213273763656616,2.0,-1.0,0,0,1
2019/10/09,07:22:27.0,285747.0,G05,45.000,33.0 ,-0.13,0.1426,3.5574479326605797,1.0,-1.0,0,0,1
2019/10/09,07:22:28.0,285748.0,G05,46.000,33.0 ,-0.091,0.10599,3.1351276226341724,2.0,-1.0,0,0,1
2019/10/09,07:22:29.0,285749.0,G05,46.000,33.0 ,0.004,0.23418,2.8139396011829376,2.0,-1.0,0,0,1
2019/10/09,07:22:30.0,285750.0,G05,46.000,33.0 ,0.036,0.19089,2.9975964799523354,2.0,-1.0,0,0,1
2019/10/09,07:22:31.0,285751.0,G05,46.000,33.0 ,0.086,0.09623,2.9603559970855713,2.0,-1.0,0,0,1
2019/10/09,07:22:32.0,285752.0,G05,46.000,33.0 ,0.173,0.21395,2.862630020827055,1.0,-1.0,0,0,1
2019/10/09,07:22:33.0,285753.0,G05,46.000,33.0 ,0.139,0.02164,2.721515640616417,1.0,-1.0,0,0,1
2019/10/09,07:22:34.0,285754.0,G05,46.000,33.0 ,0.085,0.18278,2.648259524255991,1.0,-1.0,0,0,1
2019/10/09,07:22:35.0,285755.0,G05,46.000,33.0 ,-0.231,0.33419,1.622094962745905,1.0,-1.0,0,0,1
2019/10/09,07:22:36.0,285756.0,G05,46.000,33.0 ,-0.159,0.31931,1.4463478028774261,1.0,-1.0,0,0,1
2019/10/09,07:22:37.0,285757.0,G05,46.000,33.0 ,-0.325,0.16052,1.1538935750722885,1.0,-1.0,0,0,1
2019/10/09,07:22:38.0,285758.0,G05,46.000,33.0 ,-0.396,0.00703,1.2604588903486729,0.0,-1.0,0,0,1
2019/10/09,07:22:39.0,285759.0,G05,47.000,33.0 ,-0.356,0.11204,1.1050242148339748,1.0,-1.0,0,0,1
2019/10/09,07:22:40.0,285760.0,G05,46.000,33.0 ,-0.468,0.44022,0.44861462339758873,0.0,-1.0,0,0,1
2019/10/09,07:22:41.0,285761.0,G05,46.000,33.0 ,-0.574,0.12447,0.23229822516441345,0.0,-1.0,0,0,1
2019/10/09,07:22:42.0,285762.0,G05,46.000,33.0 ,-0.786,0.41173,-0.36901817843317986,0.0,-1.0,0,0,1
2019/10/09,07:22:43.0,285763.0,G05,46.000,32.9 ,-0.783,0.37229,-0.7075577825307846,0.0,-1.0,0,0,1
2019/10/09,07:22:44.0,285764.0,G05,46.000,32.9 ,-0.88,0.04992,-0.8756157904863358,0.0,-1.0,0,0,1
2019/10/09,07:22:45.0,285765.0,G05,46.000,32.9 ,-1.04,0.59364,-1.1135477013885975,0.0,-1.0,0,0,1
2019/10/09,07:22:46.0,285766.0,G05,46.000,32.9 ,-1.072,0.08198,-1.483613532036543,0.0,-1.0,0,0,1
2019/10/09,07:22:47.0,285767.0,G05,46.000,32.9 ,-1.23,0.44367,-1.815457794815302,0.0,-1.0,0,0,1
2019/10/09,07:22:48.0,285768.0,G05,46.000,32.9 ,-1.391,0.30272,-2.15203258395195,0.0,-1.0,0,0,1
2019/10/09,07:22:49.0,285769.0,G05,46.000,32.9 ,-1.45,0.04175,-2.3280694149434566,-1.0,-1.0,0,0,1
2019/10/09,07:22:50.0,285770.0,G05,46.000,32.9 ,-1.491,0.00952,-1.8927898555994034,0.0,-1.0,0,0,1
2019/10/09,07:22:51.0,285771.0,G05,46.000,32.9 ,-1.459,0.22216,-1.5604148209095001,0.0,0.0,0,1,0
2019/10/09,07:22:52.0,285772.0,G05,47.000,32.9 ,-1.359,0.16015,-1.3253796435892582,1.0,0.0,0,1,0
2019/10/09,07:22:53.0,285773.0,G05,47.000,32.9 ,-1.219,0.3654,-0.5537986792623997,1.0,0.0,0,1,0
2019/10/09,07:22:54.0,285774.0,G05,47.000,32.9 ,-0.98,0.2829,-0.2998739629983902,1.0,0.0,0,1,0
2019/10/09,07:22:55.0,285775.0,G05,47.000,32.9 ,-0.705,0.19999,0.4838722012937069,1.0,0.0,0,1,0
2019/10/09,07:22:56.0,285776.0,G05,47.000,32.9 ,-0.699,0.29988,0.9190279394388199,1.0,1.0,1,0,0
2019/10/09,07:22:57.0,285777.0,G05,48.000,32.9 ,-0.497,0.51091,1.8464029729366302,2.0,1.0,1,0,0
2019/10/09,07:22:58.0,285778.0,G05,48.000,32.9 ,-0.459,0.07775,2.0220943950116634,2.0,1.0,1,0,0
2019/10/09,07:22:59.0,285779.0,G05,48.000,32.8 ,-0.553,0.29754,1.849469419568777,2.0,1.0,1,0,0
2019/10/09,07:23:00.0,285780.0,G05,48.000,32.8 ,-0.523,0.19263,2.1096737161278725,2.0,1.0,1,0,0
2019/10/09,07:23:01.0,285781.0,G05,48.000,32.8 ,-0.554,0.0199,1.9220800176262856,2.0,1.0,1,0,0
2019/10/09,07:23:02.0,285782.0,G05,48.000,32.8 ,-0.686,0.16244,2.225657071918249,1.0,1.0,1,0,0
2019/10/09,07:23:03.0,285783.0,G05,48.000,32.8 ,-0.731,0.05496,1.7611565701663494,1.0,1.0,1,0,0
2019/10/09,07:23:04.0,285784.0,G05,48.000,32.8 ,-0.702,0.12777,1.5851063840091228,1.0,1.0,1,0,0
2019/10/09,07:23:05.0,285785.0,G05,48.000,32.8 ,-0.583,0.37264,1.7225628681480885,1.0,1.0,1,0,0
2019/10/09,07:23:06.0,285786.0,G05,48.000,32.8 ,-0.615,0.21893,1.2349730916321278,1.0,1.0,1,0,0
2019/10/09,07:23:07.0,285787.0,G05,49.000,32.8 ,-0.615,0.08401,0.7764999605715275,1.0,1.0,1,0,0
2019/10/09,07:23:08.0,285788.0,G05,49.000,32.8 ,-0.752,0.30615,0.6078710779547691,1.0,1.0,1,0,0
2019/10/09,07:23:09.0,285789.0,G05,49.000,32.8 ,-0.668,0.26436,1.1216384209692478,1.0,1.0,1,0,0
2019/10/09,07:23:10.0,285790.0,G05,49.000,32.8 ,-0.825,0.24212,0.6393282078206539,1.0,1.0,1,0,0
2019/10/09,07:23:11.0,285791.0,G05,49.000,32.8 ,-0.8,0.01702,0.6178042516112328,1.0,1.0,1,0,0
2019/10/09,07:23:12.0,285792.0,G05,49.000,32.8 ,-0.741,0.17419,0.6322317384183407,1.0,1.0,1,0,0
2019/10/09,07:23:13.0,285793.0,G05,49.000,32.8 ,-0.728,0.11055,0.6084376610815525,1.0,1.0,1,0,0
2019/10/09,07:23:14.0,285794.0,G05,49.000,32.8 ,-0.717,0.20079,0.6535018384456635,1.0,1.0,1,0,0
2019/10/09,07:23:15.0,285795.0,G05,49.000,32.8 ,-0.799,0.11184,0.21184949949383736,1.0,1.0,1,0,0
2019/10/09,07:23:16.0,285796.0,G05,49.000,32.7 ,-0.765,0.05187,0.45468657091259956,1.0,1.0,1,0,0
2019/10/09,07:23:17.0,285797.0,G05,49.000,32.7 ,-0.599,0.54814,0.8841955177485943,0.0,1.0,1,0,0
2019/10/09,07:23:18.0,285798.0,G05,49.000,32.7 ,-0.672,0.1815,1.0088517479598522,0.0,1.0,1,0,0
2019/10/09,07:23:19.0,285799.0,G05,49.000,32.7 ,-0.666,0.00784,0.7938321940600872,0.0,1.0,1,0,0
2019/10/09,07:23:20.0,285800.0,G05,49.000,32.7 ,-0.508,0.27281,1.306294221431017,0.0,1.0,1,0,0
2019/10/09,07:23:21.0,285801.0,G05,50.000,32.7 ,-0.345,0.40556,1.6792495660483837,1.0,1.0,1,0,0
2019/10/09,07:23:22.0,285802.0,G05,50.000,32.7 ,-0.171,0.11463,1.6339660808444023,1.0,1.0,1,0,0
2019/10/09,07:23:23.0,285803.0,G05,50.000,32.7 ,0.075,0.21804,1.9477194100618362,1.0,1.0,1,0,0
2019/10/09,07:23:24.0,285804.0,G05,50.000,32.7 ,0.194,0.05137,1.787096068263054,1.0,1.0,1,0,0
2019/10/09,07:23:25.0,285805.0,G05,50.000,32.7 ,0.169,0.15954,2.0329911410808563,1.0,1.0,1,0,0
2019/10/09,07:23:26.0,285806.0,G05,50.000,32.7 ,0.351,0.35075,2.3273192457854748,1.0,1.0,1,0,0
2019/10/09,07:23:27.0,285807.0,G05,50.000,32.7 ,0.443,0.34514,2.149063128978014,1.0,1.0,1,0,0
2019/10/09,07:23:28.0,285808.0,G05,50.000,32.7 ,0.489,0.26666,2.568309783935547,1.0,1.0,1,0,0
2019/10/09,07:23:29.0,285809.0,G05,50.000,32.7 ,0.514,0.07393,2.536791358143091,1.0,1.0,1,0,0
2019/10/09,07:23:30.0,285810.0,G05,50.000,32.7 ,0.659,0.15383,2.400131195783615,1.0,1.0,1,0,0
2019/10/09,07:23:31.0,285811.0,G05,50.000,32.7 ,0.766,0.09625,1.8530340902507305,0.0,1.0,1,0,0
2019/10/09,07:23:32.0,285812.0,G05,50.000,32.7 ,0.874,0.04731,1.6260262615978718,0.0,1.0,1,0,0
2019/10/09,07:23:33.0,285813.0,G05,51.000,32.6 ,0.882,0.0402,1.4717952273786068,1.0,1.0,1,0,0
2019/10/09,07:23:34.0,285814.0,G05,51.000,32.6 ,0.789,0.16063,1.3511350713670254,1.0,1.0,1,0,0
2019/10/09,07:23:35.0,285815.0,G05,51.000,32.6 ,0.87,0.04108,1.2197896726429462,1.0,1.0,1,0,0
2019/10/09,07:23:36.0,285816.0,G05,51.000,32.6 ,0.918,0.16015,0.7218382097780704,1.0,1.0,1,0,0
2019/10/09,07:23:37.0,285817.0,G05,51.000,32.6 ,1.038,0.32851,0.673636183142662,1.0,1.0,1,0,0
2019/10/09,07:23:38.0,285818.0,G05,51.000,32.6 ,1.103,0.14702,0.2576863467693329,1.0,1.0,1,0,0
2019/10/09,07:23:39.0,285819.0,G05,51.000,32.6 ,0.91,0.23109,0.046295661479234695,1.0,1.0,1,0,0
2019/10/09,07:23:40.0,285820.0,G05,51.000,32.6 ,1.082,0.09811,-0.14988518878817558,1.0,1.0,1,0,0
2019/10/09,07:23:41.0,285821.0,G05,51.000,32.6 ,1.17,0.20842,0.16412033885717392,1.0,1.0,1,0,0
2019/10/09,07:23:42.0,285822.0,G05,51.000,32.6 ,1.088,0.09109,0.15346962586045265,1.0,1.0,1,0,0
2019/10/09,07:23:43.0,285823.0,G05,51.000,32.6 ,1.066,0.14659,-0.07079659029841423,0.0,1.0,1,0,0
2019/10/09,07:23:44.0,285824.0,G05,51.000,32.6 ,0.999,0.01104,-0.006641499698162079,0.0,1.0,1,0,0
2019/10/09,07:23:45.0,285825.0,G05,51.000,32.6 ,0.872,0.18031,-0.19743004441261292,0.0,1.0,1,0,0
2019/10/09,07:23:46.0,285826.0,G05,51.000,32.6 ,0.818,0.14287,0.11854258179664612,0.0,1.0,1,0,0
2019/10/09,07:23:47.0,285827.0,G05,51.000,32.6 ,0.626,0.09101,-0.11266499012708664,0.0,1.0,1,0,0
2019/10/09,07:23:48.0,285828.0,G05,51.000,32.6 ,0.672,0.17696,-0.17057181149721146,0.0,1.0,1,0,0
2019/10/09,07:23:49.0,285829.0,G05,51.000,32.5 ,0.8,0.07382,0.16042035445570946,0.0,1.0,1,0,0
2019/10/09,07:23:50.0,285830.0,G05,51.000,32.5 ,0.588,0.39748,-0.15168457105755806,0.0,1.0,1,0,0
2019/10/09,07:23:51.0,285831.0,G05,51.000,32.5 ,0.47,0.2734,-0.593717485666275,0.0,1.0,1,0,0
2019/10/09,07:23:52.0,285832.0,G05,51.000,32.5 ,0.664,0.12397,-0.38664158061146736,0.0,1.0,1,0,0
2019/10/09,07:23:53.0,285833.0,G05,51.000,32.5 ,0.687,0.05355,-0.26732682809233665,0.0,1.0,1,0,0
2019/10/09,07:23:54.0,285834.0,G05,51.000,32.5 ,0.82,0.22872,-0.42085861042141914,0.0,1.0,1,0,0
2019/10/09,07:23:55.0,285835.0,G05,51.000,32.5 ,0.876,0.04197,-0.3226526863873005,0.0,1.0,1,0,0
2019/10/09,07:23:56.0,285836.0,G05,51.000,32.5 ,0.771,0.26121,-0.7432737462222576,0.0,1.0,1,0,0
2019/10/09,07:23:57.0,285837.0,G05,51.000,32.5 ,0.715,0.0677,-0.831753071397543,0.0,1.0,1,0,0
2019/10/09,07:23:58.0,285838.0,G05,51.000,32.5 ,0.628,0.18434,-0.8821235559880733,0.0,1.0,1,0,0
2019/10/09,07:23:59.0,285839.0,G05,51.000,32.5 ,0.776,0.28285,-0.6765080578625202,0.0,1.0,1,0,0
2019/10/09,07:24:00.0,285840.0,G05,51.000,32.5 ,0.87,0.04588,-0.36048461124300957,0.0,1.0,1,0,0
2019/10/09,07:24:01.0,285841.0,G05,51.000,32.5 ,0.893,0.00384,-0.042509712278842926,0.0,1.0,1,0,0
2019/10/09,07:24:02.0,285842.0,G05,51.000,32.5 ,0.882,0.11003,0.0004612840712070465,0.0,1.0,1,0,0
2019/10/09,07:24:03.0,285843.0,G05,51.000,32.5 ,1.002,0.06198,0.10001258924603462,0.0,1.0,1,0,0
2019/10/09,07:24:04.0,285844.0,G05,51.000,32.5 ,0.905,0.24166,0.0783250629901886,0.0,1.0,1,0,0
2019/10/09,07:24:05.0,285845.0,G05,51.000,32.5 ,0.748,0.12334,0.016754180192947388,0.0,1.0,1,0,0
2019/10/09,07:24:06.0,285846.0,G05,51.000,32.4 ,0.746,0.00685,0.31736185774207115,0.0,1.0,1,0,0
2019/10/09,07:24:07.0,285847.0,G05,51.000,32.4 ,0.738,0.33734,0.11185679584741592,0.0,1.0,1,0,0
2019/10/09,07:24:08.0,285848.0,G05,50.000,32.4 ,0.771,0.01028,0.278695497661829,-1.0,1.0,1,0,0
2019/10/09,07:24:09.0,285849.0,G05,50.000,32.4 ,0.676,0.26062,-0.3077649213373661,-1.0,1.0,1,0,0
2019/10/09,07:24:10.0,285850.0,G05,50.000,32.4 ,0.72,0.16137,-0.09098649770021439,-1.0,1.0,1,0,0
2019/10/09,07:24:11.0,285851.0,G05,50.000,32.4 ,0.628,0.25372,-0.37898650765419006,-1.0,1.0,1,0,0
2019/10/09,07:24:12.0,285852.0,G05,50.000,32.4 ,0.494,0.44201,-0.9666020311415195,-1.0,1.0,1,0,0
2019/10/09,07:24:13.0,285853.0,G05,50.000,32.4 ,0.543,0.14103,-0.9354932084679604,-1.0,1.0,1,0,0
2019/10/09,07:24:14.0,285854.0,G05,50.000,32.4 ,0.581,0.20711,-0.9129184409976006,-1.0,1.0,1,0,0
2019/10/09,07:24:15.0,285855.0,G05,50.000,32.4 ,0.677,0.01035,-0.7316467054188251,-1.0,1.0,1,0,0
2019/10/09,07:24:16.0,285856.0,G05,50.000,32.4 ,0.646,0.38166,-1.113483790308237,-1.0,1.0,1,0,0
2019/10/09,07:24:17.0,285857.0,G05,50.000,32.4 ,0.75,0.06663,-0.914689727127552,-1.0,1.0,1,0,0
2019/10/09,07:24:18.0,285858.0,G05,50.000,32.4 ,0.809,0.05431,-0.8710217699408531,0.0,1.0,1,0,0
2019/10/09,07:24:19.0,285859.0,G05,50.000,32.4 ,0.855,0.01475,-0.5431250631809235,0.0,1.0,1,0,0
2019/10/09,07:24:20.0,285860.0,G05,50.000,32.4 ,0.917,0.16502,-0.828969981521368,0.0,1.0,1,0,0
2019/10/09,07:24:21.0,285861.0,G05,50.000,32.4 ,1.004,0.05235,-0.580778069794178,0.0,1.0,1,0,0
2019/10/09,07:24:22.0,285862.0,G05,50.000,32.3 ,1.027,0.04096,-0.08466761931777,0.0,1.0,1,0,0
2019/10/09,07:24:23.0,285863.0,G05,50.000,32.3 ,0.984,0.24178,-0.40676701068878174,0.0,1.0,1,0,0
2019/10/09,07:24:24.0,285864.0,G05,50.000,32.3 ,0.95,0.1573,-0.03987422212958336,0.0,1.0,1,0,0
2019/10/09,07:24:25.0,285865.0,G05,50.000,32.3 ,0.97,0.19885,-0.24201824516057968,0.0,1.0,1,0,0
2019/10/09,07:24:26.0,285866.0,G05,50.000,32.3 ,1.138,0.15352,0.2726145200431347,0.0,1.0,1,0,0
2019/10/09,07:24:27.0,285867.0,G05,50.000,32.3 ,1.174,0.20858,0.6119638122618198,0.0,1.0,1,0,0
2019/10/09,07:24:28.0,285868.0,G05,50.000,32.3 ,1.164,0.06611,0.4536881409585476,0.0,1.0,1,0,0
2019/10/09,07:24:29.0,285869.0,G05,50.000,32.3 ,1.058,0.20206,0.24621598795056343,0.0,1.0,1,0,0
2019/10/09,07:24:30.0,285870.0,G05,50.000,32.3 ,1.21,0.08616,0.47552064433693886,0.0,1.0,1,0,0
2019/10/09,07:24:31.0,285871.0,G05,50.000,32.3 ,1.302,0.15569,0.6146874576807022,0.0,1.0,1,0,0
2019/10/09,07:24:32.0,285872.0,G05,50.000,32.3 ,1.194,0.1163,0.465813547372818,0.0,1.0,1,0,0
2019/10/09,07:24:33.0,285873.0,G05,50.000,32.3 ,1.241,0.05056,0.6307845413684845,0.0,1.0,1,0,0
2019/10/09,07:24:34.0,285874.0,G05,51.000,32.3 ,1.366,0.2116,0.6809090003371239,1.0,1.0,1,0,0
2019/10/09,07:24:35.0,285875.0,G05,51.000,32.3 ,1.504,0.1728,0.9996606968343258,1.0,1.0,1,0,0
2019/10/09,07:24:36.0,285876.0,G05,51.000,32.3 ,1.595,0.06127,0.899051371961832,1.0,1.0,1,0,0
2019/10/09,07:24:37.0,285877.0,G05,51.000,32.3 ,1.474,0.221,0.39145930856466293,1.0,1.0,1,0,0
2019/10/09,07:24:38.0,285878.0,G05,51.000,32.3 ,1.604,0.29047,0.7537584193050861,1.0,1.0,1,0,0
2019/10/09,07:24:39.0,285879.0,G05,51.000,32.2 ,1.506,0.10138,0.8217215873301029,1.0,1.0,1,0,0
2019/10/09,07:24:40.0,285880.0,G05,51.000,32.2 ,1.52,0.00906,0.7535391114652157,1.0,1.0,1,0,0
2019/10/09,07:24:41.0,285881.0,G05,51.000,32.2 ,1.609,0.02103,0.6717974916100502,1.0,1.0,1,0,0
2019/10/09,07:24:42.0,285882.0,G05,51.000,32.2 ,1.701,0.06503,0.7049994990229607,1.0,1.0,1,0,0
2019/10/09,07:24:43.0,285883.0,G05,51.000,32.2 ,1.727,0.09724,0.6566228196024895,1.0,1.0,1,0,0
2019/10/09,07:24:44.0,285884.0,G05,51.000,32.2 ,1.503,0.18554,0.2223917879164219,0.0,1.0,1,0,0
2019/10/09,07:24:45.0,285885.0,G05,51.000,32.2 ,1.406,0.10873,0.007865548133850098,0.0,1.0,1,0,0
2019/10/09,07:24:46.0,285886.0,G05,51.000,32.2 ,1.366,0.14447,0.049214839935302734,0.0,1.0,1,0,0
2019/10/09,07:24:47.0,285887.0,G05,51.000,32.2 ,1.188,0.26436,0.10634484142065048,0.0,1.0,1,0,0
2019/10/09,07:24:48.0,285888.0,G05,51.000,32.2 ,1.171,0.18218,0.040319740772247314,0.0,1.0,1,0,0
2019/10/09,07:24:49.0,285889.0,G05,51.000,32.2 ,1.044,0.01789,0.12230018153786659,0.0,1.0,1,0,0
2019/10/09,07:24:50.0,285890.0,G05,51.000,32.2 ,0.914,0.05574,0.2131756953895092,0.0,1.0,1,0,0
2019/10/09,07:24:51.0,285891.0,G05,51.000,32.2 ,1.025,0.38657,0.5678765699267387,0.0,1.0,1,0,0
2019/10/09,07:24:52.0,285892.0,G05,51.000,32.2 ,0.987,0.16112,0.48778337240219116,0.0,1.0,1,0,0
2019/10/09,07:24:53.0,285893.0,G05,51.000,32.2 ,0.829,0.14967,0.49416784942150116,0.0,1.0,1,0,0
2019/10/09,07:24:54.0,285894.0,G05,51.000,32.2 ,0.672,0.12274,0.8003581315279007,0.0,1.0,1,0,0
2019/10/09,07:24:55.0,285895.0,G05,51.000,32.1 ,0.631,0.2174,1.0381968319416046,0.0,1.0,1,0,0
2019/10/09,07:24:56.0,285896.0,G05,51.000,32.1 ,0.576,0.03703,0.8964763879776001,0.0,1.0,1,0,0
2019/10/09,07:24:57.0,285897.0,G05,51.000,32.1 ,0.424,0.07558,1.0199908763170242,0.0,1.0,1,0,0
2019/10/09,07:24:58.0,285898.0,G05,51.000,32.1 ,3.133,0.27373,1.0986102893948555,0.0,1.0,1,0,0
2019/10/09,07:24:59.0,285899.0,G05,51.000,32.1 ,2.649,0.0213,0.9951114170253277,0.0,1.0,1,0,0
2019/10/09,07:25:00.0,285900.0,G05,51.000,32.1 ,2.451,0.32111,0.6081850528717041,0.0,1.0,1,0,0
2019/10/09,07:25:01.0,285901.0,G05,51.000,32.1 ,2.582,0.07888,0.1653909683227539,0.0,1.0,1,0,0
2019/10/09,07:25:02.0,285902.0,G05,51.000,32.1 ,2.23,0.25492,0.06969399377703667,0.0,1.0,1,0,0
2019/10/09,07:25:03.0,285903.0,G05,51.000,32.1 ,2.234,0.04813,0.10520847886800766,0.0,1.0,1,0,0
2019/10/09,07:25:04.0,285904.0,G05,51.000,32.1 ,2.207,0.05846,0.10183962062001228,0.0,1.0,1,0,0
2019/10/09,07:25:05.0,285905.0,G05,51.000,32.1 ,2.259,0.27206,-0.279327217489481,0.0,1.0,1,0,0
2019/10/09,07:25:06.0,285906.0,G05,51.000,32.1 ,0.405,0.14185,-0.4155292510986328,0.0,1.0,1,0,0
2019/10/09,07:25:07.0,285907.0,G05,51.000,32.1 ,0.51,0.00142,-0.35238751769065857,0.0,1.0,1,0,0
2019/10/09,07:25:08.0,285908.0,G05,51.000,32.1 ,0.483,0.07609,-0.6119991317391396,0.0,1.0,1,0,0
2019/10/09,07:25:09.0,285909.0,G05,51.000,32.1 ,0.447,0.20081,-0.8065292797982693,0.0,1.0,1,0,0
2019/10/09,07:25:10.0,285910.0,G05,51.000,32.1 ,0.551,0.11927,-0.6347453221678734,0.0,1.0,1,0,0
2019/10/09,07:25:11.0,285911.0,G05,50.000,32.1 ,0.574,0.13817,-0.4460389092564583,-1.0,1.0,1,0,0
2019/10/09,07:25:12.0,285912.0,G05,50.000,32.0 ,0.685,0.00122,-0.20621976256370544,-1.0,1.0,1,0,0
2019/10/09,07:25:13.0,285913.0,G05,50.000,32.0 ,0.579,0.22683,-0.3875713460147381,-1.0,1.0,1,0,0
2019/10/09,07:25:14.0,285914.0,G05,50.000,32.0 ,0.599,0.06594,-0.5292784348130226,-1.0,1.0,1,0,0
